gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
637450308	498	100	1	498	1	498	0.0e+00	968.8	KO:K03106	signal recognition particle subunit SRP54		Yes
637450310	345	100	1	345	1	345	0.0e+00	708	KO:K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	EC:1.2.4.1	Yes
637450311	313	100	1	313	1	313	0.0e+00	610.9	KO:K03086	RNA polymerase primary sigma factor		Yes
637450312	521	66.8	1	521	1	521	0.0e+00	736.1	KO:K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	EC:5.1.99.6	Yes
637450313	390	100	1	390	1	390	0.0e+00	782.7	KO:K00566	tRNA-specific 2-thiouridylase [EC:2.8.1.-]	EC:2.8.1.-	Yes
637450314	496	100	1	496	1	496	0.0e+00	1009.6	KO:K03820	apolipoprotein N-acyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
637450315	190	100	1	190	1	190	0.0e+00	376.7	KO:K01802	peptidylprolyl isomerase [EC:5.2.1.8]	EC:5.2.1.8	Yes
637450316	156	100	1	156	1	156	0.0e+00	318.5	KO:K00518	nickel superoxide dismutase [EC:1.15.1.1]	EC:1.15.1.1	Yes
637450319	295	100	1	295	1	295	0.0e+00	575.1	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
637450320	479	100	1	479	1	479	0.0e+00	941	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
637450321	246	100	1	246	1	246	0.0e+00	486.1	KO:K03437	RNA methyltransferase, TrmH family		Yes
637450322	457	100	1	457	1	457	0.0e+00	880.6	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	Yes
637450324	417	100	1	417	1	417	0.0e+00	833.6	KO:K00818	acetylornithine aminotransferase [EC:2.6.1.11]	EC:2.6.1.11	Yes
637450325	410	100	1	410	1	410	0.0e+00	814.3	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.12	Yes
637450325	410	100	1	410	1	410	0.0e+00	814.3	KO:K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	EC:6.3.2.17	Yes
637450327	411	100	1	411	1	411	0.0e+00	824.7	KO:K01485	cytosine deaminase [EC:3.5.4.1]	EC:3.5.4.1	Yes
637450329	464	100	1	464	1	464	0.0e+00	931	KO:K06168	bifunctional enzyme involved in thiolation and methylation of tRNA		Yes
637450330	355	100	1	355	1	355	0.0e+00	703	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
637450332	241	100	1	241	1	241	0.0e+00	475.7	KO:K03589	cell division protein FtsQ		Yes
637450333	371	100	1	371	1	371	0.0e+00	715.3	KO:K03531	cell division protein FtsZ		Yes
637450334	257	100	1	257	1	257	0.0e+00	512.7	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	Yes
637450335	408	100	1	408	1	408	0.0e+00	849	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
637450337	220	100	1	220	1	220	0.0e+00	440.7	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
637450338	201	100	1	201	1	201	0.0e+00	399.8	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
637450339	329	100	1	329	1	329	0.0e+00	661.4	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
637450340	337	100	1	337	1	337	0.0e+00	656.8	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
637450345	91	100	1	91	1	91	2.2e-43	176	KO:K03530	DNA-binding protein HU-beta		Yes
637450346	677	100	1	677	1	677	0.0e+00	1426.4	KO:K02438	glycogen operon protein [EC:3.2.1.-]	EC:3.2.1.-	Yes
637450348	449	100	1	449	1	449	0.0e+00	882.1	KO:K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family		Yes
637450349	251	100	1	251	1	251	0.0e+00	479.6	KO:K02066	putative ABC transport system permease protein		Yes
637450352	198	100	1	198	1	198	0.0e+00	391.7	KO:K08591	glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]	EC:2.3.1.15	Yes
637450353	239	100	1	239	1	239	0.0e+00	468	KO:K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	EC:4.1.1.23	Yes
637450354	412	100	1	412	1	412	0.0e+00	807	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
637450357	491	100	1	491	1	491	0.0e+00	973.4	KO:K01255	leucyl aminopeptidase [EC:3.4.11.1]	EC:3.4.11.1	Yes
637450358	200	100	1	200	1	200	0.0e+00	414.1	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	Yes
637450359	392	100	1	392	1	392	0.0e+00	771.9	KO:K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]	EC:2.4.1.182	Yes
637450360	280	100	1	280	1	280	0.0e+00	563.1	KO:K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	EC:2.3.1.129	Yes
637450361	152	100	1	152	1	152	0.0e+00	304.3	KO:K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	EC:4.2.1.59	Yes
637450362	278	100	1	278	1	278	0.0e+00	556.2	KO:K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	EC:3.5.1.108	Yes
637450363	713	100	1	713	1	713	0.0e+00	1444.5	KO:K07277	outer membrane protein insertion porin family		Yes
637450364	242	100	1	242	1	242	0.0e+00	483.8	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
637450365	445	100	1	445	1	445	0.0e+00	895.2	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
637450366	689	100	1	689	1	689	0.0e+00	1349.7	KO:K07769	two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]	EC:2.7.13.3	Yes
637450367	509	100	1	509	1	509	0.0e+00	1002.3	KO:K08482	circadian clock protein KaiC		Yes
637450368	107	100	1	107	1	107	0.0e+00	208.8	KO:K08481	circadian clock protein KaiB		Yes
637450369	146	100	1	146	1	146	0.0e+00	288.5	KO:K02888	large subunit ribosomal protein L21		Yes
637450370	86	100	1	86	1	86	6.5e-42	171	KO:K02899	large subunit ribosomal protein L27		Yes
637450372	305	100	1	305	1	305	0.0e+00	612.1	KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	Yes
637450373	397	100	1	397	1	397	0.0e+00	784.3	KO:K06381	stage II sporulation protein D		Yes
637450374	312	100	1	312	1	312	0.0e+00	623.6	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
637450377	99	100	1	99	1	99	0.0e+00	200.7	KO:K02639	ferredoxin		Yes
637450378	300	100	1	300	1	300	0.0e+00	610.1	KO:K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
637450379	528	100	1	528	1	528	0.0e+00	1007.7	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
637450385	186	100	1	186	1	186	0.0e+00	356.7	KO:K15977	putative oxidoreductase		Yes
637450387	309	100	1	309	1	309	0.0e+00	617.1	KO:K00218	protochlorophyllide reductase [EC:1.3.1.33]	EC:1.3.1.33	Yes
637450390	473	100	1	473	1	473	0.0e+00	950.7	KO:K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	EC:6.3.2.9	Yes
637450392	243	100	1	243	1	243	0.0e+00	499.2	KO:K06911			Yes
637450394	161	100	1	161	1	161	0.0e+00	315.8	KO:K08983	putative membrane protein		Yes
637450395	250	100	1	250	1	250	0.0e+00	513.1	KO:K00936			Yes
637450396	414	100	1	414	1	414	0.0e+00	830.5	KO:K07007			Yes
637450398	92	100	1	92	1	92	0.0e+00	196.1	KO:K06995			Yes
637450403	331	100	1	331	1	331	0.0e+00	662.5	KO:K00091	dihydroflavonol-4-reductase [EC:1.1.1.219]	EC:1.1.1.219	Yes
637450404	368	100	1	368	1	368	0.0e+00	761.1	KO:K10255	omega-6 fatty acid desaturase (delta-12 desaturase) [EC:1.14.19.-]	EC:1.14.19.-	Yes
637450405	294	100	1	294	1	294	0.0e+00	585.1	KO:K06966			Yes
637450408	392	100	1	392	1	392	0.0e+00	814.3	KO:K08262	delta12-fatty acid dehydrogenase [EC:1.14.99.33]	EC:1.14.99.33	Yes
637450412	400	100	1	400	1	400	0.0e+00	770.4	KO:K11720	lipopolysaccharide export system permease protein		Yes
637450451	446	100	1	446	1	446	0.0e+00	888.3	KO:K01362			Yes
637450457	78	100	1	78	1	78	1.5e-37	156.4	KO:K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	EC:2.7.7.6	Yes
637450459	180	100	1	180	1	180	0.0e+00	354.4	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
637450460	540	100	1	540	1	540	0.0e+00	1091.3	KO:K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
637450461	74	100	1	74	1	74	2.5e-34	145.6	KO:K03075	preprotein translocase subunit SecG		Yes
637450462	544	100	1	544	1	544	0.0e+00	1039.6	KO:K04077	chaperonin GroEL		Yes
637450463	103	100	1	103	1	103	0.0e+00	200.7	KO:K04078	chaperonin GroES		Yes
637450464	486	100	1	486	1	486	0.0e+00	943	KO:K02112	F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	EC:3.6.3.14	Yes
637450465	134	100	1	134	1	134	0.0e+00	253.8	KO:K02114	F-type H+-transporting ATPase subunit epsilon		Yes
637450468	441	100	1	441	1	441	0.0e+00	888.3	KO:K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	EC:3.4.11.9	Yes
637450470	413	100	1	413	1	413	0.0e+00	802	KO:K06883			Yes
637450471	193	100	1	193	1	193	0.0e+00	383.3	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	EC:2.7.7.18	Yes
637450472	565	100	1	565	1	565	0.0e+00	1109	KO:K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	EC:6.3.5.1	Yes
637450475	108	100	1	108	1	108	0.0e+00	223.4	KO:K02639	ferredoxin		Yes
637450476	316	100	1	316	1	316	0.0e+00	602.8	KO:K02115	F-type H+-transporting ATPase subunit gamma		Yes
637450477	505	100	1	505	1	505	0.0e+00	963	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
637450478	180	100	1	180	1	180	0.0e+00	334	KO:K02113	F-type H+-transporting ATPase subunit delta		Yes
637450479	170	100	1	170	1	170	0.0e+00	320.9	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
637450480	153	100	1	153	1	153	0.0e+00	289.7	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
637450481	81	100	1	81	1	81	6.0e-37	154.5	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
637450482	241	100	1	241	1	241	0.0e+00	488.8	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
637450483	159	100	1	159	1	159	0.0e+00	310.8	KO:K02116	ATP synthase protein I		Yes
637450484	409	100	1	409	1	409	0.0e+00	817	KO:K03588	cell division protein FtsW		Yes
637450485	218	100	1	218	1	218	0.0e+00	426	KO:K06196	cytochrome c-type biogenesis protein		Yes
637450486	428	100	1	428	1	428	0.0e+00	841.6	KO:K07399	cytochrome c biogenesis protein		Yes
637450487	136	100	1	136	1	136	0.0e+00	285.8	KO:K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	EC:1.7.1.13	Yes
637450489	112	100	1	112	1	112	0.0e+00	212.6	KO:K04752	nitrogen regulatory protein P-II 2		Yes
637450490	270	100	1	270	1	270	0.0e+00	535	KO:K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	EC:2.1.1.226	Yes
637450490	270	100	1	270	1	270	0.0e+00	535	KO:K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	EC:2.1.1.227	Yes
637450491	431	100	1	431	1	431	0.0e+00	852.4	KO:K01756	adenylosuccinate lyase [EC:4.3.2.2]	EC:4.3.2.2	Yes
637450492	461	100	1	461	1	461	0.0e+00	901.7	KO:K01679	fumarate hydratase, class II [EC:4.2.1.2]	EC:4.2.1.2	Yes
637450494	381	100	1	381	1	381	0.0e+00	741.1	KO:K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	EC:2.3.1.47	Yes
637450496	252	100	1	252	1	252	0.0e+00	523.5	KO:K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	EC:2.1.1.197	Yes
637450497	220	100	1	220	1	220	0.0e+00	436.4	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
637450498	433	100	1	433	1	433	0.0e+00	874.8	KO:K00833	adenosylmethionine-8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	Yes
637450501	239	100	1	239	1	239	0.0e+00	484.6	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	Yes
637450502	399	100	1	399	1	399	0.0e+00	815.1	KO:K07079			Yes
637450503	121	100	1	121	1	121	0.0e+00	256.1	KO:K05337	ferredoxin		Yes
637450507	348	100	1	348	1	348	0.0e+00	690.3	KO:K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	EC:2.1.1.192	Yes
637450509	1366	100	1	1366	1	1366	0.0e+00	2650.2	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
637450510	634	100	1	634	1	634	0.0e+00	1272.7	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
637450511	1097	100	1	1097	1	1097	0.0e+00	2188.7	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
637450512	264	100	1	264	1	264	0.0e+00	542	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
637450513	97	100	1	97	1	97	0.0e+00	190.3	KO:K02968	small subunit ribosomal protein S20		Yes
637450514	428	100	1	428	1	428	0.0e+00	844.7	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	Yes
637450515	231	100	1	231	1	231	0.0e+00	443.7	KO:K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]	EC:5.3.1.6	Yes
637450516	380	100	1	380	1	380	0.0e+00	739.2	KO:K01362			Yes
637450517	155	100	1	155	1	155	0.0e+00	309.3	KO:K09748	ribosome maturation factor RimP		Yes
637450518	467	100	1	467	1	467	0.0e+00	908.3	KO:K02600	N utilization substance protein A		Yes
637450519	86	100	1	86	1	86	7.0e-44	177.6	KO:K07742	hypothetical protein		Yes
637450520	1169	100	1	1169	1	1169	0.0e+00	2281.9	KO:K02519	translation initiation factor IF-2		Yes
637450525	118	100	1	118	1	118	0.0e+00	235.3	KO:K06891	ATP-dependent Clp protease adaptor protein ClpS		Yes
637450526	408	100	1	408	1	408	0.0e+00	832	KO:K10206	LL-diaminopimelate aminotransferase [EC:2.6.1.83]	EC:2.6.1.83	Yes
637450527	605	100	1	605	1	605	0.0e+00	1183.3	KO:K08300	ribonuclease E [EC:3.1.26.12]	EC:3.1.26.12	Yes
637450528	209	100	1	209	1	209	0.0e+00	410.2	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
637450530	281	100	1	281	1	281	0.0e+00	553.5	KO:K04518	prephenate dehydratase [EC:4.2.1.51]	EC:4.2.1.51	Yes
637450532	218	100	1	218	1	218	0.0e+00	436	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
637450533	106	100	1	106	1	106	0.0e+00	210.7	KO:K02946	small subunit ribosomal protein S10		Yes
637450534	399	100	1	399	1	399	0.0e+00	793.1	KO:K02358	elongation factor Tu		Yes
637450535	691	100	1	691	1	691	0.0e+00	1360.1	KO:K02355	elongation factor G		Yes
637450536	156	100	1	156	1	156	0.0e+00	305.1	KO:K02992	small subunit ribosomal protein S7		Yes
637450537	125	100	1	125	1	125	0.0e+00	251.9	KO:K02950	small subunit ribosomal protein S12		Yes
637450538	1521	100	1	1521	1	1521	0.0e+00	3035	KO:K00284	glutamate synthase (ferredoxin) [EC:1.4.7.1]	EC:1.4.7.1	Yes
637450540	297	100	1	297	1	297	0.0e+00	604	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
637450545	199	100	1	199	1	199	0.0e+00	416.4	KO:K02699	photosystem I subunit XI		Yes
637450546	37	100	1	37	1	37	2.7e-13	74.7	KO:K02696	photosystem I subunit VIII		Yes
637450548	320	88.1	1	320	1	320	0.0e+00	568.5	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
637450549	742	100	1	742	1	742	0.0e+00	1558.1	KO:K02690	photosystem I P700 chlorophyll a apoprotein A2		Yes
637450550	767	100	1	767	1	767	0.0e+00	1588.9	KO:K02689	photosystem I P700 chlorophyll a apoprotein A1		Yes
637450551	606	100	1	606	1	606	0.0e+00	1197.2	KO:K13541	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	EC:2.1.1.131	Yes
637450551	606	100	1	606	1	606	0.0e+00	1197.2	KO:K13541	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	EC:3.7.1.12	Yes
637450552	267	100	1	267	1	267	0.0e+00	540	KO:K11777	HAD superfamily phosphatase		Yes
637450554	395	100	1	395	1	395	0.0e+00	786.6	KO:K01775	alanine racemase [EC:5.1.1.1]	EC:5.1.1.1	Yes
637450556	364	100	1	364	1	364	0.0e+00	713	KO:K02835	peptide chain release factor 1		Yes
637450557	86	100	1	86	1	86	1.4e-45	183.7	KO:K02909	large subunit ribosomal protein L31		Yes
637450558	136	100	1	136	1	136	0.0e+00	276.9	KO:K02996	small subunit ribosomal protein S9		Yes
637450559	143	100	1	143	1	143	0.0e+00	288.1	KO:K02871	large subunit ribosomal protein L13		Yes
637450560	268	100	1	268	1	268	0.0e+00	543.5	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	Yes
637450561	116	100	1	116	1	116	0.0e+00	223.4	KO:K02879	large subunit ribosomal protein L17		Yes
637450562	312	100	1	312	1	312	0.0e+00	604.4	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	Yes
637450563	130	100	1	130	1	130	0.0e+00	257.3	KO:K02948	small subunit ribosomal protein S11		Yes
637450564	121	100	1	121	1	121	0.0e+00	238.4	KO:K02952	small subunit ribosomal protein S13		Yes
637450565	38	100	1	38	1	38	1.4e-15	82.4	KO:K02919	large subunit ribosomal protein L36		Yes
637450566	184	100	1	184	1	184	0.0e+00	363.6	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
637450567	439	100	1	439	1	439	0.0e+00	833.9	KO:K03076	preprotein translocase subunit SecY		Yes
637450568	152	100	1	152	1	152	0.0e+00	301.6	KO:K02876	large subunit ribosomal protein L15		Yes
637450569	206	100	1	206	1	206	0.0e+00	402.5	KO:K02988	small subunit ribosomal protein S5		Yes
637450570	122	100	1	122	1	122	0.0e+00	239.2	KO:K02881	large subunit ribosomal protein L18		Yes
637450571	179	100	1	179	1	179	0.0e+00	355.5	KO:K02933	large subunit ribosomal protein L6		Yes
637450572	133	100	1	133	1	133	0.0e+00	263.1	KO:K02994	small subunit ribosomal protein S8		Yes
637450573	178	100	1	178	1	178	0.0e+00	347.1	KO:K02931	large subunit ribosomal protein L5		Yes
637450574	118	100	1	118	1	118	0.0e+00	230.7	KO:K02895	large subunit ribosomal protein L24		Yes
637450575	121	100	1	121	1	121	0.0e+00	238	KO:K02874	large subunit ribosomal protein L14		Yes
637450576	88	100	1	88	1	88	2.5e-44	179.1	KO:K02961	small subunit ribosomal protein S17		Yes
637450577	72	100	1	72	1	72	1.4e-32	139.8	KO:K02904	large subunit ribosomal protein L29		Yes
637450578	160	100	1	160	1	160	0.0e+00	322.8	KO:K02878	large subunit ribosomal protein L16		Yes
637450579	243	100	1	243	1	243	0.0e+00	476.5	KO:K02982	small subunit ribosomal protein S3		Yes
637450580	128	100	1	128	1	128	0.0e+00	252.7	KO:K02890	large subunit ribosomal protein L22		Yes
637450581	91	100	1	91	1	91	0.0e+00	187.2	KO:K02965	small subunit ribosomal protein S19		Yes
637450582	287	100	1	287	1	287	0.0e+00	582.8	KO:K02886	large subunit ribosomal protein L2		Yes
637450583	100	100	1	100	1	100	0.0e+00	195.7	KO:K02892	large subunit ribosomal protein L23		Yes
637450584	210	100	1	210	1	210	0.0e+00	405.6	KO:K02926	large subunit ribosomal protein L4		Yes
637450585	217	100	1	217	1	217	0.0e+00	438.7	KO:K02906	large subunit ribosomal protein L3		Yes
637450586	156	100	1	156	1	156	0.0e+00	316.6	KO:K05585	NAD(P)H-quinone oxidoreductase subunit N [EC:1.6.5.3]	EC:1.6.5.3	Yes
637450590	370	100	1	370	1	370	0.0e+00	716.5	KO:K03553	recombination protein RecA		Yes
637450592	482	78.2	1	482	1	482	0.0e+00	771.2	KO:K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	EC:3.6.4.12	Yes
637450593	279	100	1	279	1	279	0.0e+00	547.4	KO:K15226	arogenate dehydrogenase (NADP+) [EC:1.3.1.78]	EC:1.3.1.78	Yes
637450597	382	100	1	382	1	382	0.0e+00	746.1	KO:K11996	adenylyltransferase and sulfurtransferase		Yes
637450598	386	100	1	386	1	386	0.0e+00	763.1	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
637450599	274	100	1	274	1	274	0.0e+00	554.3	KO:K06864	uncharacterized protein		Yes
637450600	142	100	1	142	1	142	0.0e+00	287.3	KO:K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]	EC:4.1.1.50	Yes
637450601	323	100	1	323	1	323	0.0e+00	635.2	KO:K03629	DNA replication and repair protein RecF		Yes
637450604	989	100	1	989	1	989	0.0e+00	1942.2	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	Yes
637450606	506	100	1	506	1	506	0.0e+00	1026.9	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
637450607	140	100	1	140	1	140	0.0e+00	291.6	KO:K02692	photosystem I subunit II		Yes
637450608	455	100	1	455	1	455	0.0e+00	904.8	KO:K00936			Yes
637450609	423	100	1	423	1	423	0.0e+00	829.3	KO:K05837	rod shape determining protein RodA		Yes
637450610	355	100	1	355	1	355	0.0e+00	691.4	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
637450611	342	100	1	342	1	342	0.0e+00	728.8	KO:K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	EC:1.3.3.3	Yes
637450613	213	100	1	213	1	213	0.0e+00	432.2	KO:K03684	ribonuclease D [EC:3.1.13.5]	EC:3.1.13.5	Yes
637450619	347	100	1	347	1	347	0.0e+00	703.7	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
637450620	510	100	1	510	1	510	0.0e+00	995.3	KO:K13799	pantoate ligase / cytidylate kinase [EC:6.3.2.1 2.7.4.14]	EC:2.7.4.14	Yes
637450620	510	100	1	510	1	510	0.0e+00	995.3	KO:K13799	pantoate ligase / cytidylate kinase [EC:6.3.2.1 2.7.4.14]	EC:6.3.2.1	Yes
637450621	157	100	1	157	1	157	0.0e+00	315.8	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	Yes
637450622	257	100	1	257	1	257	0.0e+00	521.5	KO:K05370	phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]	EC:1.3.7.3	Yes
637450623	236	100	1	236	1	236	0.0e+00	496.1	KO:K05369	15,16-dihydrobiliverdin:ferredoxin oxidoreductase [EC:1.3.7.2]	EC:1.3.7.2	Yes
637450624	236	100	1	236	1	236	0.0e+00	471.9	KO:K00510	heme oxygenase [EC:1.14.99.3]	EC:1.14.99.3	Yes
637450626	474	100	1	474	1	474	0.0e+00	969.5	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
637450631	848	100	1	848	1	848	0.0e+00	1718.4	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
637450634	249	100	1	249	1	249	0.0e+00	498.8	KO:K03685	ribonuclease III [EC:3.1.26.3]	EC:3.1.26.3	Yes
637450636	179	100	1	179	1	179	0.0e+00	357.8	KO:K02860	16S rRNA processing protein RimM		Yes
637450637	631	100	1	631	1	631	0.0e+00	1238.4	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
637450638	81	100	1	81	1	81	5.0e-44	177.9	KO:K02691	photosystem I subunit VII		Yes
637450639	80	100	1	80	1	80	1.3e-36	153.3	KO:K02078	acyl carrier protein		Yes
637450640	414	100	1	414	1	414	0.0e+00	824.3	KO:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	EC:2.3.1.179	Yes
637450641	668	100	1	668	1	668	0.0e+00	1363.2	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
637450642	456	100	1	456	1	456	0.0e+00	936	KO:K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]	EC:4.1.99.17	Yes
637450644	386	80.6	1	386	1	386	0.0e+00	638.6	KO:K01436	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	Yes
637450646	352	100	1	352	1	352	0.0e+00	680.2	KO:K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	EC:3.6.4.12	Yes
637450647	175	100	1	175	1	175	0.0e+00	349.7	KO:K03664	SsrA-binding protein		Yes
637450649	512	100	1	512	1	512	0.0e+00	1015.8	KO:K04567	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	Yes
637450650	248	99.6	1	248	1	248	0.0e+00	476.9	KO:K05971			Yes
637450652	249	100	1	249	1	249	0.0e+00	494.6	KO:K03570	rod shape-determining protein MreC		Yes
637450653	350	100	1	350	1	350	0.0e+00	674.9	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
637450654	123	100	1	123	1	123	0.0e+00	252.7	KO:K03111	single-strand DNA-binding protein		Yes
637450655	219	89.5	1	219	1	219	0.0e+00	404.1	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	Yes
