gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
637449125	765	509	762	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637449125	765	189	225	SUPERFAMILY	SSF81665			
637449125	765	230	322	SUPERFAMILY	SSF81653			
637449125	765	323	365	SUPERFAMILY	SSF81665			
637449125	765	398	448	SUPERFAMILY	SSF81665			
637449125	765	704	730	SUPERFAMILY	SSF81665			
637449126	173	35	124	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
637449126	173	35	68	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637449126	173	72	105	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637449126	173	13	155	SUPERFAMILY	SSF48452			
637449127	450	84	233	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449127	450	248	262	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637449127	450	294	449	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637449127	450	63	211	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
637449127	450	61	278	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449128	248	9	119	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637449128	248	10	123	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637449128	248	158	236	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
637449128	248	8	192	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
637449129	466	124	457	SUPERFAMILY	SSF53659			
637449130	335	13	334	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
637449131	298	2	124	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
637449131	298	183	296	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
637449131	298	129	183	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
637449132	206	43	155	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
637449132	206	10	206	SUPERFAMILY	SSF69593			
637449133	216	11	110	SUPERFAMILY	SSF53067			
637449135	415	38	153	SUPERFAMILY	SSF81301			
637449135	415	157	410	SUPERFAMILY	SSF81891			
637449136	139	3	81	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
637449136	139	4	77	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
637449136	139	4	95	SUPERFAMILY	SSF54928			
637449137	302	11	299	SUPERFAMILY	SSF48576	IPR008949	Terpenoid synthase	
637449137	302	174	199	ProSitePatterns	PS01045	IPR019845	Squalene/phytoene synthase, conserved site	GO:0016765
637449138	473	1	15	ProSiteProfiles	PS51257			
637449138	473	1	315	SUPERFAMILY	SSF51905			
637449138	473	415	457	SUPERFAMILY	SSF51905			
637449141	317	6	63	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
637449141	317	4	115	SUPERFAMILY	SSF46785			
637449141	317	96	306	SUPERFAMILY	SSF53850			
637449146	392	275	346	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
637449146	392	1	249	SUPERFAMILY	SSF53448			
637449146	392	314	330	SUPERFAMILY	SSF53448			
637449147	296	3	292	SUPERFAMILY	SSF51730			
637449148	92	9	74	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
637449148	92	13	70	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
637449148	92	30	57	ProSitePatterns	PS00622	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
637449148	92	12	76	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
637449149	158	1	148	SUPERFAMILY	SSF55154	IPR023577	CYTH-like domain	
637449150	299	2	288	SUPERFAMILY	SSF111331	IPR016064	ATP-NAD kinase-like domain	GO:0003951|GO:0008152
637449153	208	55	84	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637449153	208	95	124	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
637449153	208	64	75	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
637449153	208	104	115	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
637449153	208	42	148	SUPERFAMILY	SSF54862			
637449154	372	72	87	ProSitePatterns	PS00667	IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	GO:0016020|GO:0055114
637449154	372	231	244	ProSitePatterns	PS00668	IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	GO:0016020|GO:0055114
637449155	381	3	380	SUPERFAMILY	SSF48256	IPR016141	Citrate synthase-like, core	GO:0044262|GO:0046912
637449157	116	5	113	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
637449157	116	10	111	SMART	SM00450	IPR001763	Rhodanese-like domain	
637449157	116	20	114	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
637449158	414	19	408	SUPERFAMILY	SSF53686	IPR001926	Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily	
637449158	414	101	115	ProSitePatterns	PS00168	IPR006653	Tryptophan synthase, beta chain, conserved site	GO:0004834|GO:0006568
637449159	103	11	100	SUPERFAMILY	SSF55159	IPR001950	Translation initiation factor SUI1	GO:0003743|GO:0006413
637449159	103	32	99	ProSiteProfiles	PS50296	IPR001950	Translation initiation factor SUI1	GO:0003743|GO:0006413
637449160	208	26	202	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449161	163	1	144	SMART	SM01001	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
637449161	163	1	160	SUPERFAMILY	SSF52255	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
637449162	233	8	231	ProSiteProfiles	PS51556	IPR010251	Magnesium-protoporphyrin IX methyltransferase	GO:0015995|GO:0046406
637449162	233	16	214	SUPERFAMILY	SSF53335			
637449163	242	174	239	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
637449163	242	178	235	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
637449163	242	15	128	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637449163	242	16	132	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637449163	242	12	142	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
637449163	242	175	241	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
637449164	382	6	377	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637449165	300	119	221	SUPERFAMILY	SSF81799	IPR023397	S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain	GO:0008168
637449165	300	35	119	SUPERFAMILY	SSF53335			
637449165	300	222	298	SUPERFAMILY	SSF53335			
637449166	395	47	58	ProSitePatterns	PS00535	IPR014029	NADH:ubiquinone oxidoreductase, 49kDa subunit, conserved site	GO:0016651|GO:0055114
637449166	395	20	395	SUPERFAMILY	SSF56762			
637449167	150	2	140	SUPERFAMILY	SSF54637			
637449168	405	59	70	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
637449168	405	40	388	SUPERFAMILY	SSF56801			
637449169	321	125	223	SMART	SM00922	IPR013342	Mandelate racemase/muconate lactonizing enzyme, C-terminal	
637449169	321	5	99	SUPERFAMILY	SSF54826			
637449169	321	140	287	SUPERFAMILY	SSF51604			
637449171	465	28	458	SUPERFAMILY	SSF56322	IPR005801	ADC synthase	GO:0009058
637449172	307	120	304	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
637449172	307	1	116	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
637449172	307	118	305	SUPERFAMILY	SSF56059			
637449173	84	1	84	ProSiteProfiles	PS51354	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
637449173	84	6	22	ProSitePatterns	PS00195	IPR011767	Glutaredoxin active site	GO:0009055|GO:0045454
637449173	84	1	84	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637449174	373	245	261	ProSitePatterns	PS00745	IPR000352	Peptide chain release factor class I/class II	GO:0003747|GO:0006415
637449174	373	85	195	SMART	SM00937	IPR005139	Peptide chain release factor	GO:0005737|GO:0006415|GO:0016149
637449174	373	30	366	SUPERFAMILY	SSF75620			
637449176	180	149	159	ProSitePatterns	PS01306	IPR020549	Endoribonuclease YbeY, conserved site	
637449176	180	42	179	SUPERFAMILY	SSF55486			
637449177	138	80	91	ProSitePatterns	PS01069	IPR000829	Diacylglycerol kinase, prokaryotic	GO:0004143|GO:0008654|GO:0016020
637449178	198	1	198	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
637449178	198	1	196	SUPERFAMILY	SSF52317			
637449179	242	32	217	SUPERFAMILY	SSF56281			
637449180	369	225	238	ProSitePatterns	PS00105	IPR004838	Aminotransferases, class-I, pyridoxal-phosphate-binding site	GO:0003824|GO:0009058|GO:0030170
637449180	369	29	362	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637449181	603	141	152	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637449181	603	6	100	SMART	SM01016	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0000166|GO:0004814|GO:0005524|GO:0005737|GO:0006420
637449181	603	18	111	SUPERFAMILY	SSF55190	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0000166|GO:0004814|GO:0005524|GO:0005737|GO:0006420
637449181	603	487	603	SMART	SM00836	IPR008909	DALR anticodon binding	GO:0004814|GO:0005524|GO:0006420
637449181	603	482	603	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637449181	603	127	481	SUPERFAMILY	SSF52374			
637449182	288	109	285	SUPERFAMILY	SSF51690	IPR002638	Quinolinate phosphoribosyl transferase, C-terminal	GO:0004514|GO:0009435
637449182	288	2	108	SUPERFAMILY	SSF54675			
637449183	460	83	164	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449183	460	199	379	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449185	769	694	768	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
637449185	769	81	193	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
637449185	769	276	385	SMART	SM00954	IPR007685	RelA/SpoT	GO:0015969
637449185	769	416	489	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
637449185	769	51	230	SUPERFAMILY	SSF109604			
637449185	769	220	433	SUPERFAMILY	SSF81301			
637449185	769	693	765	SUPERFAMILY	SSF55021			
637449186	531	11	255	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
637449186	531	285	524	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
637449186	531	35	232	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449186	531	309	500	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449186	531	155	169	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
637449186	531	424	438	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
637449186	531	8	250	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449186	531	275	522	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449187	322	27	84	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
637449187	322	27	88	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
637449187	322	147	161	ProSitePatterns	PS01129	IPR006224	Pseudouridine synthase, RluC/RluD, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0009982
637449187	322	87	317	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
637449187	322	25	113	SUPERFAMILY	SSF55174			
637449188	288	12	189	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449189	402	7	401	SUPERFAMILY	SSF53748	IPR001576	Phosphoglycerate kinase	GO:0004618|GO:0006096
637449189	402	18	28	ProSitePatterns	PS00111	IPR015911	Phosphoglycerate kinase, conserved site	GO:0004618|GO:0006096
637449191	364	7	357	SUPERFAMILY	SSF53756			
637449192	374	225	238	ProSitePatterns	PS00105	IPR004838	Aminotransferases, class-I, pyridoxal-phosphate-binding site	GO:0003824|GO:0009058|GO:0030170
637449192	374	36	366	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637449193	389	104	123	ProSitePatterns	PS00911	IPR001295	Dihydroorotate dehydrogenase, conserved site	GO:0004152|GO:0006207|GO:0055114
637449193	389	321	341	ProSitePatterns	PS00912	IPR001295	Dihydroorotate dehydrogenase, conserved site	GO:0004152|GO:0006207|GO:0055114
637449193	389	55	385	SUPERFAMILY	SSF51395			
637449194	240	5	149	ProSiteProfiles	PS50879	IPR002156	Ribonuclease H domain	GO:0003676|GO:0004523
637449194	240	10	147	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
637449195	131	4	66	SUPERFAMILY	SSF48300	IPR008932	Ribosomal protein L7/L12, oligomerisation	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637449195	131	59	131	SUPERFAMILY	SSF54736	IPR014719	Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like	
637449196	175	4	172	SUPERFAMILY	SSF160369			
637449197	235	120	138	ProSitePatterns	PS01199	IPR023673	Ribosomal protein L1, conserved site	
637449197	235	10	226	SUPERFAMILY	SSF56808	IPR023674	Ribosomal protein L1-like	
637449198	141	9	140	SMART	SM00649	IPR000911	Ribosomal protein L11/L12	GO:0003735|GO:0005840|GO:0006412
637449198	141	67	139	SUPERFAMILY	SSF46906	IPR020783	Ribosomal protein L11, C-terminal	GO:0003735|GO:0005840|GO:0006412
637449198	141	3	72	SUPERFAMILY	SSF54747	IPR020784	Ribosomal protein L11, N-terminal	
637449198	141	126	141	ProSitePatterns	PS00359	IPR020785	Ribosomal protein L11, conserved site	GO:0003735|GO:0005840|GO:0006412
637449199	203	148	175	SMART	SM00739	IPR005824	KOW	
637449199	203	18	138	SMART	SM00738	IPR006645	Transcription antitermination protein NusG, N-terminal domain	GO:0006355
637449199	203	20	140	SUPERFAMILY	SSF82679	IPR006645	Transcription antitermination protein NusG, N-terminal domain	GO:0006355
637449199	203	131	201	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
637449199	203	185	194	ProSitePatterns	PS01014	IPR015869	Transcription antitermination protein, NusG, bacteria, conserved site	
637449201	919	246	389	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449201	919	646	786	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449201	919	340	352	ProSitePatterns	PS00870	IPR018368	ClpA/B, conserved site 1	GO:0005524
637449201	919	824	916	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
637449201	919	209	589	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449201	919	595	902	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449201	919	680	698	ProSitePatterns	PS00871	IPR028299	ClpA/B, conserved site 2	
637449201	919	11	142	SUPERFAMILY	SSF81923			
637449202	430	336	349	ProSitePatterns	PS00164	IPR020809	Enolase, conserved site	GO:0000015|GO:0000287|GO:0004634|GO:0006096
637449202	430	9	140	SUPERFAMILY	SSF54826			
637449202	430	145	421	SUPERFAMILY	SSF51604			
637449203	555	95	157	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
637449203	555	201	309	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
637449205	318	1	311	SUPERFAMILY	SSF51905			
637449206	93	1	90	SUPERFAMILY	SSF54913	IPR011322	Nitrogen regulatory PII-like, alpha/beta	
637449208	551	450	545	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
637449208	551	452	551	ProSiteProfiles	PS50801	IPR002645	STAS domain	
637449209	333	2	330	SMART	SM01004	IPR001731	Porphobilinogen synthase	GO:0004655|GO:0033014|GO:0046872
637449209	333	249	261	ProSitePatterns	PS00169	IPR001731	Porphobilinogen synthase	GO:0004655|GO:0033014|GO:0046872
637449209	333	3	332	SUPERFAMILY	SSF51569			
637449210	130	14	34	ProSitePatterns	PS00934	IPR018146	Glyoxalase I, conserved site	GO:0004462|GO:0046872
637449210	130	9	122	SUPERFAMILY	SSF54593			
637449211	803	345	533	SMART	SM00534	IPR000432	DNA mismatch repair protein MutS, C-terminal	GO:0005524|GO:0006298|GO:0030983
637449211	803	430	446	ProSitePatterns	PS00486	IPR000432	DNA mismatch repair protein MutS, C-terminal	GO:0005524|GO:0006298|GO:0030983
637449211	803	732	803	ProSiteProfiles	PS50828	IPR002625	Smr protein/MutS2 C-terminal	
637449211	803	24	325	SMART	SM00533	IPR007696	DNA mismatch repair protein MutS, core	GO:0005524|GO:0006298|GO:0030983
637449211	803	80	282	SUPERFAMILY	SSF48334	IPR007696	DNA mismatch repair protein MutS, core	GO:0005524|GO:0006298|GO:0030983
637449211	803	303	534	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449211	803	730	802	SUPERFAMILY	SSF160443			
637449212	327	3	158	SUPERFAMILY	SSF82051	IPR006169	GTP1/OBG domain	GO:0005525
637449212	327	152	326	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449214	74	6	74	SMART	SM01093	IPR003823	Domain of unknown function CP12	
637449215	315	161	287	ProSiteProfiles	PS50405	IPR010987	Glutathione S-transferase, C-terminal-like	
637449215	315	172	289	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
637449216	295	4	289	SUPERFAMILY	SSF53187			
637449217	360	15	344	SUPERFAMILY	SSF81483	IPR000484	Photosynthetic reaction centre, L/M	GO:0009772|GO:0019684|GO:0045156
637449217	360	192	218	ProSitePatterns	PS00244	IPR000484	Photosynthetic reaction centre, L/M	GO:0009772|GO:0019684|GO:0045156
637449218	364	3	361	SUPERFAMILY	SSF103263	IPR000453	Chorismate synthase	GO:0004107|GO:0009073
637449218	364	15	30	ProSitePatterns	PS00787	IPR020541	Chorismate synthase, conserved site	GO:0004107|GO:0009073
637449218	364	123	139	ProSitePatterns	PS00788	IPR020541	Chorismate synthase, conserved site	GO:0004107|GO:0009073
637449219	213	43	211	SUPERFAMILY	SSF51569			
637449220	618	195	334	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637449220	618	302	320	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
637449220	618	157	403	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637449220	618	413	610	SUPERFAMILY	SSF140990			
637449221	391	15	172	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
637449221	391	177	390	SUPERFAMILY	SSF52374			
637449222	264	33	262	SUPERFAMILY	SSF56925	IPR011250	Outer membrane protein/outer membrane enzyme PagP , beta-barrel	GO:0009279|GO:0016021
637449223	418	9	181	SUPERFAMILY	SSF52507	IPR003382	Flavoprotein	GO:0003824
637449223	418	195	416	SUPERFAMILY	SSF102645	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
637449227	338	2	334	SUPERFAMILY	SSF53671	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
637449227	338	53	60	ProSitePatterns	PS00097	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
637449228	165	1	151	SUPERFAMILY	SSF50486	IPR011034	Formyl transferase, C-terminal-like	GO:0003824
637449229	97	3	94	SUPERFAMILY	SSF141000			
637449232	965	68	79	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637449232	965	246	424	SUPERFAMILY	SSF50677	IPR009008	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	GO:0002161|GO:0006418
637449232	965	682	963	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637449232	965	15	213	SUPERFAMILY	SSF52374			
637449232	965	424	677	SUPERFAMILY	SSF52374			
637449234	209	25	207	SUPERFAMILY	SSF53335			
637449235	452	4	175	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
637449235	452	152	252	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
