gene_oid	db_name	id
637449190	UniProtKB	Q7V389
637449191	GI	33860757
637449191	GenBank/EMBL	NP_892318
637449191	GeneID	1726471
637449191	UniProtKB	Q7V388
637449192	GI	33860758
637449192	GenBank/EMBL	NP_892319
637449192	GeneID	1726547
637449192	UniProtKB	Q7V387
637449193	GI	33860759
637449193	GenBank/EMBL	NP_892320
637449193	GeneID	1725590
637449193	PIRSF	PIRSF000164
637449193	TIGRFam	TIGR01036
637449193	UniProt/TrEMBL	Q7V386
637449194	GI	33860760
637449194	GenBank/EMBL	NP_892321
637449194	GeneID	1727129
637449194	UniProtKB	Q7V385
637449195	GI	33860761
637449195	GenBank/EMBL	NP_892322
637449195	GeneID	1727195
637449195	UniProtKB	Q7V384
637449196	GI	33860762
637449196	GenBank/EMBL	NP_892323
637449196	GeneID	1726028
637449196	PIRSF	PIRSF002178
637449196	UniProt/TrEMBL	Q7V383
637449197	GI	33860763
637449197	GenBank/EMBL	NP_892324
637449197	GeneID	1727305
637449197	UniProtKB	Q7V382
637449198	GI	33860764
637449198	GenBank/EMBL	NP_892325
637449198	GeneID	1726776
637449198	PIRSF	PIRSF002179
637449198	PIRSF	PIRSF500072
637449198	TIGRFam	TIGR01632
637449198	UniProt/TrEMBL	Q7V381
637449199	GI	33860765
637449199	GenBank/EMBL	NP_892326
637449199	GeneID	1725606
637449199	UniProtKB	Q7V380
637449200	GI	33860766
637449200	GenBank/EMBL	NP_892327
637449200	GeneID	1725918
637449200	PIRSF	PIRSF003205
637449200	PIRSF	PIRSF500350
637449200	TIGRFam	TIGR00964
637449200	UniProt/TrEMBL	Q7V379
637449201	GI	33860767
637449201	GenBank/EMBL	NP_892328
637449201	GeneID	1727243
637449201	PIRSF	PIRSF001170
637449201	UniProt/TrEMBL	Q7V378
637449202	GI	33860768
637449202	GenBank/EMBL	NP_892329
637449202	GeneID	1725657
637449202	UniProtKB	Q7V377
637449203	GI	33860769
637449203	GenBank/EMBL	NP_892330
637449203	GeneID	1726876
637449203	UniProtKB	Q7V376
637449204	GI	33860770
637449204	GenBank/EMBL	NP_892331
637449204	GeneID	1727158
637449204	UniProt/TrEMBL	Q7V375
637449205	GI	33860771
637449205	GenBank/EMBL	NP_892332
637449205	GeneID	1727206
637449205	UniProtKB	Q7V374
637449206	GI	33860772
637449206	GenBank/EMBL	NP_892333
637449206	GeneID	1727085
637449206	UniProtKB	Q7V373
637449207	GI	33860773
637449207	GenBank/EMBL	NP_892334
637449207	GeneID	1727226
637449207	UniProtKB	Q7V372
637449208	GI	33860774
637449208	GenBank/EMBL	NP_892335
637449208	GeneID	1725858
637449208	UniProtKB	Q7V371
637449209	GI	33860775
637449209	GenBank/EMBL	NP_892336
637449209	GeneID	1725904
637449209	PIRSF	PIRSF001415
637449209	UniProt/TrEMBL	Q7V370
637449210	GI	33860776
637449210	GenBank/EMBL	NP_892337
637449210	GeneID	1726548
637449210	UniProtKB	Q7TUG6
637449211	GI	33860777
637449211	GenBank/EMBL	NP_892338
637449211	GeneID	1725735
637449211	UniProtKB	Q7V369
637449212	GI	33860778
637449212	GenBank/EMBL	NP_892339
637449212	GeneID	1726208
637449212	PIRSF	PIRSF002401
637449212	TIGRFam	TIGR00231
637449212	UniProt/TrEMBL	Q7V368
637449213	GI	33860779
637449213	GenBank/EMBL	NP_892340
637449213	GeneID	1726288
637449213	UniProt/TrEMBL	Q7V367
637449214	GI	109150044
637449214	GenBank/EMBL	YP_654187
637449214	GeneID	1726616
637449215	GI	33860780
637449215	GenBank/EMBL	NP_892341
637449215	GeneID	1726448
637449215	UniProtKB	Q7V366
637449216	GI	33860781
637449216	GenBank/EMBL	NP_892342
637449216	GeneID	1726212
637449216	PIRSF	PIRSF018001
637449216	UniProt/TrEMBL	P59830
637449217	GI	33860782
637449217	GenBank/EMBL	NP_892343
637449217	GeneID	1727228
637449217	PIRSF	PIRSF002904
637449217	TIGRFam	TIGR01151
637449217	UniProt/TrEMBL	Q7V365
637449218	GI	33860783
637449218	GenBank/EMBL	NP_892344
637449218	GeneID	1726421
637449218	PIRSF	PIRSF001456
637449218	TIGRFam	TIGR00033
637449218	UniProt/TrEMBL	Q7V364
637449219	GI	33860784
637449219	GenBank/EMBL	NP_892345
637449219	GeneID	1727235
637449219	UniProtKB	Q7V363
637449220	GI	33860785
637449220	GenBank/EMBL	NP_892346
637449220	GeneID	1725773
637449220	PIRSF	PIRSF005236
637449220	TIGRFam	TIGR01241
637449220	UniProt/TrEMBL	Q7V362
637449221	GI	33860786
637449221	GenBank/EMBL	NP_892347
637449221	GeneID	1725913
637449221	UniProtKB	Q7V361
637449222	GI	33860787
637449222	GenBank/EMBL	NP_892348
637449222	GeneID	1726775
637449222	PIRSF	PIRSF009441
637449222	UniProt/TrEMBL	Q7V360
637449223	GI	33860788
637449223	GenBank/EMBL	NP_892349
637449223	GeneID	1727066
637449223	UniProtKB	Q7V359
637449224	GI	33860789
637449224	GenBank/EMBL	NP_892350
637449224	GeneID	1726606
637449224	UniProtKB	Q7V358
637449225	GI	33860790
637449225	GenBank/EMBL	NP_892351
637449225	GeneID	1727212
637449225	UniProtKB	Q7V357
637449226	GI	33860791
637449226	GenBank/EMBL	NP_892352
637449226	GeneID	1726552
637449226	PIRSF	PIRSF000082
637449226	UniProt/TrEMBL	Q7V356
637449227	GI	33860792
637449227	GenBank/EMBL	NP_892353
637449227	GeneID	1726238
637449227	UniProtKB	Q7V355
637449228	GI	33860793
637449228	GenBank/EMBL	NP_892354
637449228	GeneID	1727254
637449228	UniProtKB	Q7TUG5
637449229	GI	33860794
637449229	GenBank/EMBL	NP_892355
637449229	GeneID	1727072
637449229	PIRSF	PIRSF006438
637449229	TIGRFam	TIGR00135
637449229	UniProt/TrEMBL	Q7V354
637449231	GI	33860795
637449231	GenBank/EMBL	NP_892356
637449231	GeneID	1726618
637449231	UniProt/TrEMBL	Q7V353
637449232	GI	33860796
637449232	GenBank/EMBL	NP_892357
637449232	GeneID	1726535
637449232	UniProtKB	Q7V352
637449233	GI	33860797
637449233	GenBank/EMBL	NP_892358
637449233	GeneID	1726612
637449233	UniProtKB	Q7V351
637449234	GI	33860798
637449234	GenBank/EMBL	NP_892359
637449234	GeneID	1726619
637449234	UniProtKB	Q7V350
637449235	GI	33860799
637449235	GenBank/EMBL	NP_892360
637449235	GeneID	1727116
637449235	UniProtKB	Q7V349
637449236	GI	33860800
637449236	GenBank/EMBL	NP_892361
637449236	GeneID	1727237
637449236	UniProtKB	Q7V348
637449237	GI	33860801
637449237	GenBank/EMBL	NP_892362
637449237	GeneID	1727348
637449237	UniProtKB	Q7V347
637449238	GI	33860802
637449238	GenBank/EMBL	NP_892363
637449238	GeneID	1725924
637449238	UniProtKB	Q7TUG4
637449239	GI	33860803
637449239	GenBank/EMBL	NP_892364
637449239	GeneID	1727300
637449239	PIRSF	PIRSF015617
637449239	UniProt/TrEMBL	Q7V346
637449240	GI	33860804
637449240	GenBank/EMBL	NP_892365
637449240	GeneID	1725750
637449240	UniProtKB	Q7TUG3
637449241	GI	33860805
637449241	GenBank/EMBL	NP_892366
637449241	GeneID	1725715
637449241	UniProtKB	Q7V345
637449242	GI	33860806
637449242	GenBank/EMBL	NP_892367
637449242	GeneID	1725591
637449242	UniProt/TrEMBL	Q7V344
637449243	GI	33860807
637449243	GenBank/EMBL	NP_892368
637449243	GeneID	1726454
637449243	UniProtKB	Q7V343
637449244	GI	33860808
637449244	GenBank/EMBL	NP_892369
637449244	GeneID	1726216
637449244	UniProtKB	Q7V342
637449245	GI	33860809
637449245	GenBank/EMBL	NP_892370
637449245	GeneID	1725610
637449245	UniProtKB	Q7V341
637449246	GI	33860810
637449246	GenBank/EMBL	NP_892371
637449246	GeneID	1726330
637449247	GI	33860811
637449247	GenBank/EMBL	NP_892372
637449247	GeneID	1727239
637449247	UniProtKB	Q7V339
637449248	GI	33860812
637449248	GenBank/EMBL	NP_892373
637449248	GeneID	1725944
637449248	UniProt/TrEMBL	Q7V338
637449249	GI	33860813
637449249	GenBank/EMBL	NP_892374
637449249	GeneID	1727287
637449249	UniProtKB	Q7V337
637449250	GI	33860814
637449250	GenBank/EMBL	NP_892375
637449250	GeneID	1725706
637449250	UniProtKB	Q7V336
637449251	GI	33860815
637449251	GenBank/EMBL	NP_892376
637449251	GeneID	1726140
637449251	UniProtKB	Q7TUG2
637449252	GI	33860816
637449252	GenBank/EMBL	NP_892377
637449252	GeneID	1726522
637449252	UniProtKB	Q7V335
637449254	GI	33860817
637449254	GenBank/EMBL	NP_892378
637449254	GeneID	1726660
637449254	UniProtKB	Q7V334
637449255	GI	33860818
637449255	GenBank/EMBL	NP_892379
637449255	GeneID	1726731
637449255	PIRSF	PIRSF007440
637449255	UniProt/TrEMBL	Q7V333
637449256	GI	33860819
637449256	GenBank/EMBL	NP_892380
637449256	GeneID	1726653
637449256	UniProtKB	Q7V332
637449257	GI	33860820
637449257	GenBank/EMBL	NP_892381
637449257	GeneID	1726536
637449257	UniProtKB	Q7V331
637449258	GI	33860821
637449258	GenBank/EMBL	NP_892382
637449258	GeneID	1726142
637449258	UniProtKB	Q7V330
637449259	GI	33860822
637449259	GenBank/EMBL	NP_892383
637449259	GeneID	1726268
637449259	UniProtKB	Q7V329
637449260	GI	33860823
637449260	GenBank/EMBL	NP_892384
637449260	GeneID	1726833
637449260	UniProt/TrEMBL	Q7V328
637449261	GI	33860824
637449261	GenBank/EMBL	NP_892385
637449261	GeneID	1727240
637449261	UniProtKB	Q7TUG1
637449262	GI	33860825
637449262	GenBank/EMBL	NP_892386
637449262	GeneID	1725664
637449262	UniProtKB	Q7V327
637449263	GI	33860826
637449263	GenBank/EMBL	NP_892387
637449263	GeneID	1726397
637449263	UniProt/TrEMBL	Q7V326
637449264	GI	33860827
637449264	GenBank/EMBL	NP_892388
637449264	GeneID	1726452
637449264	UniProt/TrEMBL	Q7V325
637449265	GI	33860828
637449265	GenBank/EMBL	NP_892389
637449265	GeneID	1726786
637449265	PIRSF	PIRSF005039
637449265	UniProt/TrEMBL	Q7V324
637449266	GI	33860829
637449266	GenBank/EMBL	NP_892390
637449266	GeneID	1726543
637449266	UniProtKB	Q7TUG0
637449267	GI	33860830
637449267	GenBank/EMBL	NP_892391
637449267	GeneID	1726442
637449267	UniProtKB	Q7V323
637449268	GI	33860831
637449268	GenBank/EMBL	NP_892392
637449268	GeneID	1727230
637449268	UniProtKB	Q7V322
637449269	GI	33860832
637449269	GenBank/EMBL	NP_892393
637449269	GeneID	1727234
637449269	PIRSF	PIRSF004659
637449269	UniProt/TrEMBL	Q7V321
637449271	GI	33860833
637449271	GenBank/EMBL	NP_892394
637449271	GeneID	1726209
637449271	UniProtKB	Q7V320
637449272	GI	33860834
637449272	GenBank/EMBL	NP_892395
637449272	GeneID	1726863
637449272	UniProtKB	Q7V319
637449273	GI	33860835
637449273	GenBank/EMBL	NP_892396
637449273	GeneID	1725732
637449273	PIRSF	PIRSF026429
637449273	UniProt/TrEMBL	Q7V318
637449274	GI	33860836
637449274	GenBank/EMBL	NP_892397
637449274	GeneID	1727224
637449274	UniProt/TrEMBL	Q7V317
637449275	GI	33860837
637449275	GenBank/EMBL	NP_892398
637449275	GeneID	1726299
637449275	UniProtKB	Q7V316
637449276	GI	33860838
637449276	GenBank/EMBL	NP_892399
637449276	GeneID	1725690
637449276	PIRSF	PIRSF016018
637449276	UniProt/TrEMBL	Q7V315
637449277	GI	33860839
637449277	GenBank/EMBL	NP_892400
637449277	GeneID	1726241
637449277	UniProtKB	Q7V314
637449278	GI	33860840
637449278	GenBank/EMBL	NP_892401
637449278	GeneID	1726437
637449278	PIRSF	PIRSF000094
637449278	UniProt/TrEMBL	Q7V313
637449279	GI	33860841
637449279	GenBank/EMBL	NP_892402
637449279	GeneID	1727004
637449279	UniProtKB	Q7V312
637449280	GI	33860842
637449280	GenBank/EMBL	NP_892403
637449280	GeneID	1727238
637449280	UniProtKB	Q7V311
637449281	GI	33860843
637449281	GenBank/EMBL	NP_892404
637449281	GeneID	1727219
637449281	PIRSF	PIRSF001387
637449281	UniProt/TrEMBL	Q7V310
637449282	GI	33860844
637449282	GenBank/EMBL	NP_892405
637449282	GeneID	1725744
637449282	PIRSF	PIRSF004713
637449282	UniProt/TrEMBL	Q7V309
637449283	GI	33860845
637449283	GenBank/EMBL	NP_892406
637449283	GeneID	1726321
637449283	PIRSF	PIRSF000739
637449283	TIGRFam	TIGR01498
637449283	UniProt/TrEMBL	Q7V308
637449284	GI	33860846
637449284	GenBank/EMBL	NP_892407
637449284	GeneID	1725791
637449284	UniProtKB	Q7TUF9
637449285	GI	33860847
637449285	GenBank/EMBL	NP_892408
637449285	GeneID	1725757
637449285	UniProtKB	Q7V307
637449286	GI	33860848
637449286	GenBank/EMBL	NP_892409
637449286	GeneID	1726777
637449286	PIRSF	PIRSF002759
637449286	UniProt/TrEMBL	Q7V306
637449287	GI	33860849
637449287	GenBank/EMBL	NP_892410
637449287	GeneID	1726110
637449287	TIGRFam	TIGR01826
637449287	UniProt/TrEMBL	Q7V305
637449288	GI	33860850
637449288	GenBank/EMBL	NP_892411
637449288	GeneID	1726702
637449288	PIRSF	PIRSF036581
637449288	UniProt/TrEMBL	Q7V304
637449289	GI	33860851
637449289	GenBank/EMBL	NP_892412
637449289	GeneID	1725670
637449289	UniProtKB	Q7V303
637449290	GI	33860852
637449290	GenBank/EMBL	NP_892413
637449290	GeneID	1725739
637449290	UniProtKB	Q7TUF8
637449291	GI	33860853
637449291	GenBank/EMBL	NP_892414
637449291	GeneID	1727302
637449291	UniProtKB	Q7V302
637449292	GI	33860854
637449292	GenBank/EMBL	NP_892415
637449292	GeneID	1727288
637449292	UniProtKB	Q7V301
637449293	GI	33860855
637449293	GenBank/EMBL	NP_892416
637449293	GeneID	1727283
637449293	UniProtKB	Q7V300
637449294	GI	33860856
637449294	GenBank/EMBL	NP_892417
637449294	GeneID	1727291
637449294	PIRSF	PIRSF000037
637449294	TIGRFam	TIGR01333
637449294	UniProt/TrEMBL	Q7V2Z9
637449295	GI	33860857
637449295	GenBank/EMBL	NP_892418
637449295	GeneID	1726393
637449295	UniProtKB	Q7V2Z8
637449296	GI	33860858
637449296	GenBank/EMBL	NP_892419
637449296	GeneID	1726373
637449296	UniProtKB	Q7V2Z7
637449297	GI	33860859
637449297	GenBank/EMBL	NP_892420
637449297	GeneID	1725963
637449297	PIRSF	PIRSF006370
637449297	TIGRFam	TIGR01694
637449297	UniProt/TrEMBL	Q7V2Z6
637449298	GI	33860860
637449298	GenBank/EMBL	NP_892421
637449298	GeneID	1726906
637449298	UniProt/TrEMBL	Q7V2Z5
637449299	GI	33860861
637449299	GenBank/EMBL	NP_892422
637449299	GeneID	1725650
637449299	UniProtKB	Q7TUF7
637449300	GI	33860862
637449300	GenBank/EMBL	NP_892423
637449300	GeneID	1725726
637449300	UniProtKB	Q7V2Z4
637449301	GI	33860863
637449301	GenBank/EMBL	NP_892424
637449301	GeneID	1726079
637449301	UniProtKB	Q7V2Z3
637449302	GI	33860864
637449302	GenBank/EMBL	NP_892425
637449302	GeneID	1726982
637449302	PIRSF	PIRSF018002
637449302	UniProt/TrEMBL	Q7V2Z2
637449303	GI	33860865
637449303	GenBank/EMBL	NP_892426
637449303	GeneID	1726308
637449303	UniProtKB	Q7V2Z1
637449304	GI	33860866
637449304	GenBank/EMBL	NP_892427
637449304	GeneID	1725636
637449304	UniProtKB	Q7V2Z0
637449305	GI	33860867
637449305	GenBank/EMBL	NP_892428
637449305	GeneID	1726720
637449305	UniProt/TrEMBL	Q7TUF6
637449307	GI	33860868
637449307	GenBank/EMBL	NP_892429
637449307	GeneID	1727005
637449307	UniProtKB	Q7V2Y9
637449308	GI	33860869
637449308	GenBank/EMBL	NP_892430
637449308	GeneID	1726156
637449308	UniProtKB	Q7V2Y8
637449309	GI	33860870
637449309	GenBank/EMBL	NP_892431
637449309	GeneID	1726956
637449309	UniProtKB	Q7V2Y7
637449310	GI	33860871
637449310	GenBank/EMBL	NP_892432
637449310	GeneID	1726992
637449310	UniProtKB	Q7V2Y6
637449311	GI	33860872
637449311	GenBank/EMBL	NP_892433
637449311	GeneID	1726154
637449311	UniProtKB	Q7V2Y5
637449312	GI	33860873
637449312	GenBank/EMBL	NP_892434
637449312	GeneID	1727098
637449312	PIRSF	PIRSF002917
637449312	UniProt/TrEMBL	Q7V2Y4
637449313	GI	33860874
637449313	GenBank/EMBL	NP_892435
637449313	GeneID	1726345
637449313	UniProtKB	Q7V2Y3
637449314	GI	33860875
637449314	GenBank/EMBL	NP_892436
637449314	GeneID	1726878
637449314	UniProtKB	Q7TUF5
637449315	GI	33860876
637449315	GenBank/EMBL	NP_892437
637449315	GeneID	1727338
637449315	UniProtKB	Q7V2Y2
637449316	GI	33860877
637449316	GenBank/EMBL	NP_892438
637449316	GeneID	1727332
637449316	UniProtKB	Q7V2Y1
637449318	GI	33860878
637449318	GenBank/EMBL	NP_892439
637449318	GeneID	1727324
637449318	TIGRFam	TIGR01215
637449318	UniProt/TrEMBL	Q7V2Y0
637449319	GI	33860879
637449319	GenBank/EMBL	NP_892440
637449319	GeneID	1725674
637449319	PIRSF	PIRSF003092
637449319	TIGRFam	TIGR01968
637449319	UniProt/TrEMBL	Q7V2X9
637449320	GI	33860880
637449320	GenBank/EMBL	NP_892441
637449320	GeneID	1726203
637449320	UniProt/TrEMBL	Q7V2X8
637449321	GI	33860881
637449321	GenBank/EMBL	NP_892442
637449321	GeneID	1726789
637449321	UniProtKB	Q7V2X7
637449322	GI	33860882
637449322	GenBank/EMBL	NP_892443
637449322	GeneID	1725956
637449322	UniProtKB	Q7TUF4
637449323	GI	33860883
637449323	GenBank/EMBL	NP_892444
637449323	GeneID	1726384
637449323	UniProtKB	Q7V2X6
637449324	GI	33860884
637449324	GenBank/EMBL	NP_892445
637449324	GeneID	1727188
637449324	UniProtKB	Q7TUF3
637449325	GI	33860885
637449325	GenBank/EMBL	NP_892446
637449325	GeneID	1725746
637449325	UniProtKB	Q8GBX9
637449332	GI	33860886
637449332	GenBank/EMBL	NP_892447
637449332	GeneID	1725596
637449332	PIRSF	PIRSF001107
637449332	UniProt/TrEMBL	Q7V2X4
637449333	GI	33860887
637449333	GenBank/EMBL	NP_892448
637449333	GeneID	1725677
637449333	UniProtKB	Q7V2X3
637449334	GI	33860888
637449334	GenBank/EMBL	NP_892449
637449334	GeneID	1726018
637449334	UniProt/TrEMBL	Q7V2X2
637449335	GI	33860889
637449335	GenBank/EMBL	NP_892450
637449335	GeneID	1726120
637449335	UniProtKB	Q7V2X1
637449336	GI	33860890
637449336	GenBank/EMBL	NP_892451
637449336	GeneID	1726785
637449336	UniProtKB	Q7TUF2
637449337	GI	33860891
637449337	GenBank/EMBL	NP_892452
637449337	GeneID	1726111
637449337	PIRSF	PIRSF017973
637449337	UniProt/TrEMBL	Q7V2X0
637449338	GI	33860892
637449338	GenBank/EMBL	NP_892453
637449338	GeneID	1726134
637449338	UniProtKB	Q7V2W9
637449339	GI	33860893
637449339	GenBank/EMBL	NP_892454
637449339	GeneID	1726371
637449339	UniProtKB	Q7TUF1
637449340	GI	33860894
637449340	GenBank/EMBL	NP_892455
637449340	GeneID	1725764
637449340	UniProt/TrEMBL	Q7V2W8
637449341	GI	33860895
637449341	GenBank/EMBL	NP_892456
637449341	GeneID	1725694
637449341	UniProt/TrEMBL	Q7V2W7
637449342	GI	33860896
637449342	GenBank/EMBL	NP_892457
637449342	GeneID	1725684
637449342	UniProtKB	Q7V2W6
637449343	GI	33860897
637449343	GenBank/EMBL	NP_892458
637449343	GeneID	1726149
637449343	UniProtKB	Q7V2W5
637449344	GI	33860898
637449344	GenBank/EMBL	NP_892459
637449344	GeneID	1725762
637449344	UniProt/TrEMBL	Q7V2W4
637449345	GI	33860899
637449345	GenBank/EMBL	NP_892460
637449345	GeneID	1726481
637449345	UniProtKB	Q7V2W3
637449346	GI	33860900
637449346	GenBank/EMBL	NP_892461
637449346	GeneID	1726121
637449346	UniProtKB	Q7TUF0
637449347	GI	33860901
637449347	GenBank/EMBL	NP_892462
637449347	GeneID	1726364
637449347	UniProtKB	Q7V2W2
637449348	GI	33860902
637449348	GenBank/EMBL	NP_892463
637449348	GeneID	1725642
637449348	UniProtKB	Q7U398
637449349	GI	33860903
637449349	GenBank/EMBL	NP_892464
637449349	GeneID	1726383
637449349	UniProtKB	Q7V2W1
637449350	GI	33860904
637449350	GenBank/EMBL	NP_892465
637449350	GeneID	1725776
637449350	UniProtKB	Q7V2W0
637449351	GI	33860905
637449351	GenBank/EMBL	NP_892466
637449351	GeneID	1725838
637449351	UniProt/TrEMBL	Q7V2V9
637449352	GI	33860906
637449352	GenBank/EMBL	NP_892467
637449352	GeneID	1726868
637449352	UniProt/TrEMBL	Q7TUE9
637449353	GI	33860907
637449353	GenBank/EMBL	NP_892468
637449353	GeneID	1725633
637449353	UniProtKB	Q7V2V8
637449354	GI	33860908
637449354	GenBank/EMBL	NP_892469
637449354	GeneID	1725602
637449354	UniProt/TrEMBL	Q7V2V7
637449355	GI	33860909
637449355	GenBank/EMBL	NP_892470
637449355	GeneID	1725979
637449355	UniProtKB	Q7TUE8
637449356	GI	33860910
637449356	GenBank/EMBL	NP_892471
637449356	GeneID	1726318
637449356	UniProtKB	Q7V2V6
637449357	GI	33860911
637449357	GenBank/EMBL	NP_892472
637449357	GeneID	1726262
637449357	UniProt/TrEMBL	Q7V2V5
637449358	GI	33860912
637449358	GenBank/EMBL	NP_892473
637449358	GeneID	1725672
637449358	UniProtKB	Q7TUE7
637449359	GI	33860913
637449359	GenBank/EMBL	NP_892474
637449359	GeneID	1725686
637449359	UniProtKB	Q7V2V4
637449360	GI	33860914
637449360	GenBank/EMBL	NP_892475
637449360	GeneID	1725597
637449360	UniProtKB	Q7TUE6
637449361	GI	33860915
637449361	GenBank/EMBL	NP_892476
637449361	GeneID	1726677
637449361	UniProtKB	Q7V2V3
637449362	GI	33860916
637449362	GenBank/EMBL	NP_892477
637449362	GeneID	1725795
637449362	UniProtKB	Q7V2V2
637449363	GI	33860917
637449363	GenBank/EMBL	NP_892478
637449363	GeneID	1726029
637449363	UniProtKB	Q7V2V1
637449364	GI	33860918
637449364	GenBank/EMBL	NP_892479
637449364	GeneID	1725594
637449364	UniProtKB	Q7V2V0
637449365	GI	33860919
637449365	GenBank/EMBL	NP_892480
637449365	GeneID	1726355
637449365	UniProtKB	Q7TUE5
637449366	GI	33860920
637449366	GenBank/EMBL	NP_892481
637449366	GeneID	1725753
637449366	UniProt/TrEMBL	Q7V2U9
637449367	GI	33860921
637449367	GenBank/EMBL	NP_892482
637449367	GeneID	1726795
637449367	UniProtKB	Q7V2U8
637449368	GI	33860922
637449368	GenBank/EMBL	NP_892483
637449368	GeneID	1726865
637449368	UniProtKB	Q7TUE4
637449369	GI	33860923
637449369	GenBank/EMBL	NP_892484
637449369	GeneID	1727025
637449369	UniProtKB	Q7V2U7
637449370	GI	33860924
637449370	GenBank/EMBL	NP_892485
637449370	GeneID	1725911
637449370	UniProtKB	Q7V2U6
637449371	GI	33860925
637449371	GenBank/EMBL	NP_892486
637449371	GeneID	1726478
637449371	UniProtKB	Q7V2U5
637449372	GI	33860926
637449372	GenBank/EMBL	NP_892487
637449372	GeneID	1727010
637449372	UniProt/TrEMBL	Q7V2U4
637449373	GI	33860927
637449373	GenBank/EMBL	NP_892488
637449373	GeneID	1725950
637449373	UniProtKB	Q7TUE3
637449374	GI	33860928
637449374	GenBank/EMBL	NP_892489
637449374	GeneID	1726583
637449374	UniProtKB	Q7V2U3
637449375	GI	33860929
637449375	GenBank/EMBL	NP_892490
637449375	GeneID	1726399
637449375	UniProtKB	Q7V2U2
637449376	GI	33860930
637449376	GenBank/EMBL	NP_892491
637449376	GeneID	1725701
637449376	UniProtKB	Q7V2U1
637449377	GI	33860931
637449377	GenBank/EMBL	NP_892492
637449377	GeneID	1726139
637449377	PIRSF	PIRSF001263
637449377	TIGRFam	TIGR00673
637449377	UniProt/TrEMBL	Q7V2U0
637449378	GI	33860932
637449378	GenBank/EMBL	NP_892493
637449378	GeneID	1726510
637449378	TIGRFam	TIGR01411
637449378	UniProt/TrEMBL	Q7V2T9
637449379	GI	33860933
637449379	GenBank/EMBL	NP_892494
637449379	GeneID	1726497
637449379	UniProt/TrEMBL	Q7TUE2
637449380	GI	33860934
637449380	GenBank/EMBL	NP_892495
637449380	GeneID	1726046
637449380	UniProtKB	Q7V2T8
637449381	GI	33860935
637449381	GenBank/EMBL	NP_892496
637449381	GeneID	1725634
637449381	UniProtKB	Q7V2T7
637449382	GI	33860936
637449382	GenBank/EMBL	NP_892497
637449382	GeneID	1725622
637449382	UniProt/TrEMBL	Q7V2T6
637449383	GI	33860937
637449383	GenBank/EMBL	NP_892498
637449383	GeneID	1725613
637449383	UniProtKB	Q7V2T5
637449384	GI	33860938
637449384	GenBank/EMBL	NP_892499
637449384	GeneID	1726534
637449384	UniProtKB	Q7V2T4
637449385	GI	33860939
637449385	GenBank/EMBL	NP_892500
637449385	GeneID	1726279
637449385	UniProt/TrEMBL	Q7V2T3
637449386	GI	33860940
637449386	GenBank/EMBL	NP_892501
637449386	GeneID	1725699
637449386	UniProtKB	Q7TUE1
637449387	GI	33860941
637449387	GenBank/EMBL	NP_892502
637449387	GeneID	1726271
637449387	PIRSF	PIRSF029033
